Limanta;41;4,5;2.113;['9', '19'];['Peruana', ' Latina', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Avenida de Rafael Alberti 43, 28018 Madrid España;['4', '0', '3', '3', '29'];
Asador de Aranda Las Rozas;145;4;35;['40', '50'];['Restaurante de carne', ' Española', ' Asador'];['Cenas', ' Bebidas', ' Comidas'];Ctra. De la Coruña, Km. 16, 900 Carretera de la Coruna, 28230 Las Rozas España;['5', '8', '24', '60', '43'];
La Buena Cerveza;42;4,5;2.133;nan;['Sirve alcohol', ' Acceso para discapacitados', ' Wifi gratuito', ' Zonas de juego', ' Admite perros', ' Tarjetas de regalo disponibles'];nan;Calle Hernán Cortés 7, 28004 Madrid España;['1', '1', '0', '5', '30'];
El Rincon Murciano;67;4;2.134;nan;['Mediterránea', ' Española'];nan;Calle Alonso de Heredia 9, 28028 Madrid España;['3', '1', '5', '26', '31'];
La Taberna Clandestina;37;4,5;2.135;['20', '35'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas'];Calle Breton de los Herreros 5, 28003 Madrid España;['2', '1', '1', '6', '27'];
Bugao;64;4;2.138;nan;['Mediterránea', ' Española'];nan;Calle María De Molina 4, 28029 Madrid España;['5', '4', '6', '14', '28'];
Restaurante BIBI;49;4,5;2.136;['5', '24'];['Persa'];['Comidas', ' Cenas', ' Bebidas'];Calle del Hospital de Orbigo 1, 28050 Madrid España;['1', '2', '4', '15', '24'];
Donde Michel;99;4;2.137;['12', '16'];['Europea'];['Comidas', ' Desayuno'];Calle Garcia de Paredes, 94, 28010 Madrid España;['3', '6', '9', '34', '30'];
La Taberna de Irati;45;4,5;2.139;['3', '24'];['Mediterránea', ' Española'];['Comidas', ' Desayuno', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Fernan Gonzalez 67 Zona Retiro, 28009 Madrid España;['1', '0', '3', '15', '25'];
100 Montaditos Princesa;97;4;2.160;nan;['Bar', ' Comida rápida'];nan;Calle de la Princesa 7, 28008 Madrid España;['5', '0', '12', '21', '23'];
Decomeraparte;61;4,5;2.159;nan;['Mediterránea', ' Española'];nan;Almansa, 93, Madrid España;['2', '2', '6', '14', '37'];
Le Kañi;19;4,5;2.161;nan;['Francesa', ' Mediterránea'];nan;Calle de Maldonado, 4, 28006 Madrid España;['0', '1', '1', '0', '17'];
Tangchu;38;4,5;2.162;nan;['China', ' Japonesa', ' Asiática', ' Sushi'];nan;Plaza de España 11, 28008 Madrid España;['1', '1', '4', '4', '19'];
The Irish Rover;312;3,5;2.164;['12', '24'];['Bar', ' Europea', ' Pub', ' Internacional'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Avenida Brasil 7, 28020 Madrid España;['27', '17', '40', '106', '67'];
Estar Cafe;35;5;2.163;nan;['Bebidas'];nan;Calle San Vicente Ferrer 20, 28004 Madrid España;['0', '0', '1', '5', '27'];
Picholeiros40;47;4,5;2.165;['19', '38'];['Bar', ' Café', ' Marisco', ' Española', ' Sopas', ' Mediterránea'];['Comidas', ' Cenas', ' Bebidas'];Calle Valverde 40, 28004 Madrid España;['2', '3', '5', '8', '28'];
FRINSA LA CONSERVERA - Delistore&Tapas;63;4,5;2.186;['10', '50'];['Española', ' Bar', ' Mediterránea', ' Tienda gourmet', ' Pub', ' Bares para comer'];['Opciones sin gluten'];Calle Mayor 49 Frente Al Mercado de San Miguel, 28013 Madrid España;['1', '1', '5', '12', '21'];
Pontepez;134;4;2.188;['10', '20'];['Americana', ' Pub con cerveza artesanal', ' Internacional', ' Europea', ' Española'];['Comidas', ' Cenas'];Ponte Pez 18, 28004 Madrid España;['12', '2', '12', '53', '48'];
El Rinconcito;112;4;2.189;nan;['Marisco', ' Española', ' Mediterránea'];nan;Calle Padre Claret, 12, 28002 Madrid España;['4', '6', '15', '42', '41'];
El Gran Asador Lecanda;15;5;2.190;['40', '100'];['Española', ' Asador'];['Comidas', ' Cenas', ' Bebidas'];Calle Lagasca, 46, 28001 Madrid España;['0', '0', '1', '1', '9'];
Las 3 RRR;78;4;2.191;nan;['Mediterránea', ' Española'];nan;Calle Benjamin Palencia 43, 28038 Madrid España;['4', '1', '6', '29', '38'];
Spoiler Bar;33;4,5;2.192;nan;['Mexicana', ' Americana', ' Pub con cerveza artesanal', ' Mediterránea', ' Restaurantes de cerveza', ' Bar', ' Pub'];nan;Calle Rafael de Riego, 25, 28045 Madrid España;['4', '0', '0', '3', '25'];
Maddock Madrid;362;3,5;2.193;['25', '40'];['Mediterránea', ' Europea', ' Española', ' Fusión'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Paseo General Martínez Campos, 26, 28010 Madrid España;['52', '28', '54', '68', '141'];
Frida;797;3,5;2.215;nan;['Internacional', ' Contemporánea'];nan;Calle San Gregorio 8, 28004 Madrid España;['98', '68', '146', '196', '183'];
Mamaquilla Madrid;19;4,5;2.216;['30', '40'];['Peruana', ' Latina', ' Fusión', ' Mexicana', ' Internacional'];['Cenas', ' Bebidas', ' Comidas'];Calle José Abascal 61, 28003 Madrid España;['0', '1', '0', '3', '14'];
la Taperia del Prado;530;3,5;2.217;['9', '28'];['Bar', ' Española', ' Mediterránea', ' Europea'];['Opciones vegetarianas'];Paseo Prado 22 Plaza Plateria de Martinez 1, 28014 Madrid España;['36', '35', '63', '94', '81'];
El Piupi Pizza a La Parrilla;20;5;23;['9', '14'];['Pizza', ' Mediterránea'];['Comidas', ' Cenas', ' Bebidas'];Calle de Isabel II 1 Local 2, 28660 Boadilla del Monte España;['0', '0', '0', '0', '19'];
Amós;29;4,5;2.219;nan;['Española', ' Mediterránea', ' Europea'];nan;Paseo De La Castellana, 22, 28046 Madrid España;['1', '0', '5', '5', '16'];
Rulo Cervecería Restaurante;74;4,5;2.218;nan;['Española', ' Mediterránea'];nan;Calle Ezequiel Solana 81, 28017 Madrid España;['3', '2', '6', '20', '39'];
Isabella Restaurante;51;4,5;2.220;['10', '25'];['Italiana', ' Mediterránea', ' Europea'];['Opciones vegetarianas', ' Opciones veganas'];Calle Claudio Coello 114, 28006 Madrid España;['3', '2', '4', '8', '29'];
Kyoshi Las Cortes;20;4,5;2.243;nan;['Japonesa', ' Sushi', ' Asiática'];nan;Calle De San Agustín, 3, 28014 Madrid España;['0', '1', '2', '1', '13'];
Ataca Paca;39;4,5;2.244;['5', '15'];['Española'];['Opciones veganas'];Calle Arganzuela 20 Metro Puerta Toledo, 28005 Madrid España;['2', '1', '2', '8', '20'];
nan;215;4;.º 2245;nan;['Mediterránea', ' Europea', ' Española', ' Bar'];nan;Calle Espoz y Mina 28 Madrid, Spain 915 227 950, 28012 Madrid España;['23', '6', '19', '35', '45'];
Palique Pozuelo;21;5;33;['15', '20'];['Mediterránea', ' Europea', ' Española'];['Comidas', ' Cenas', ' Brunch', ' Bebidas'];Calle Peñalara 2 3 Y 4, 28224 Pozuelo de Alarcón España;['0', '1', '0', '0', '20'];
Loukanikos;32;4,5;2.246;nan;['Pub'];nan;Calle Meson de Paredes 81, 28012 Madrid España;['0', '0', '2', '7', '22'];
Xake;268;3,5;2.247;nan;['China', ' Japonesa', ' Sushi', ' Asiática'];nan;Calle Caballero de Gracia 6, 28013 Madrid España;['18', '15', '35', '93', '46'];
Tocata;89;4;36;nan;['Española', ' Mediterránea'];nan;C/ Valgrande 1 C.C. Monte del Pilar, Local 20, 28220 Majadahonda España;['6', '7', '5', '27', '44'];
El Tendido 1;84;4;2.272;nan;['Mediterránea', ' Española'];nan;Calle Andrés Mellado 20, 28015 Madrid España;['4', '2', '6', '37', '25'];
Tobalá Tacobar;14;5;2.273;nan;['Mexicana'];nan;Calle Gaztambide,35, 28015 Madrid España;['0', '0', '0', '1', '12'];
Cirkukgastrobar;22;4,5;2.274;nan;['Española', ' Japonesa'];nan;Av Bruselas 44 Esquina Calle Bayona 3, 28028 Madrid España;['1', '0', '0', '5', '14'];
Restaurante Voraz;23;4,5;2.275;['57', '85'];['Mediterránea', ' Española'];['Comidas', ' Cenas', ' Bebidas'];Fernando El Santo 25, 28010 Madrid España;['0', '1', '1', '4', '14'];
The Mint Roof;64;4;2.276;['10', '25'];['Internacional', ' Street food / Comida en la calle', ' Española'];['Reservas', ' Capacidad', ' Sirve alcohol', ' Servicio de mesa'];Calle Gran Vía 10, 28013 Madrid España;['3', '5', '3', '17', '18'];
La arroceria de Maria;239;3,5;2.277;nan;['Mediterránea', ' Española'];nan;Calle Arturo Soria 2, 28027 Madrid España;['17', '10', '38', '87', '47'];
RESTAURANTE BRASAYLEÑA C.C. PLAZA RIO 2;262;4;2.278;['10', '20'];['Brasileña', ' Barbacoa'];['Opciones sin gluten'];Av del Manzanares, 210 Centro Comercial Plaza Río 2, 28026 Madrid España;['47', '16', '9', '33', '138'];
Illunbe Castellana;245;4;2.300;['10', '50'];['Asador'];['Opciones sin gluten'];Paseo Castellana 172, 28046 Madrid España;['35', '15', '28', '53', '102'];
Cervezas la fabrica;143;4;2.301;nan;['Mediterránea', ' Española'];nan;Calle de Jesus, Madrid España;['10', '6', '7', '31', '45'];
OchentaySiete;39;4,5;9;nan;['Mediterránea', ' Española'];nan;Av. de la Constitución 87 p-2, 28823 Coslada España;['3', '2', '0', '6', '28'];
El Amor Hermoso Bar;29;4,5;2.303;nan;['Mediterránea', ' Española'];nan;Calle de la Palma 62, 28015 Madrid España;['1', '2', '0', '1', '24'];
Café de Ratas;52;4,5;2.304;['4', '15'];['Bar', ' Café', ' Comida rápida', ' Pub', ' Sudamericana'];['Opciones vegetarianas'];Salitre 44 44, Bajo, 28012 Madrid España;['4', '0', '1', '10', '34'];
The diner American Foods;140;4;20;['8', '12'];['Americana', ' Comida rápida'];['Comidas', ' Cenas'];Calle Antonio Machado 3, 28911 Leganés España;['5', '10', '36', '36', '52'];
Restaurante Los Ángeles;111;4;2.302;['10', '45'];['Mediterránea', ' Española'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Ángel, 8 Bajo, 28005 Madrid España;['5', '10', '16', '29', '35'];
Casa Suecia;570;3,5;2.325;nan;['Española', ' Internacional', ' Mediterránea', ' Europea'];nan;Calle del Marques de Casa Riera 4, 28014 Madrid España;['105', '43', '37', '80', '230'];
padthaiwok - La Latina;66;4;2.326;['2', '15'];['Tailandesa', ' Asiática', ' Fusión', ' Saludable', ' Street food / Comida en la calle'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Plaza de la Cebada, 3, 28005 Madrid España;['4', '3', '7', '8', '29'];
Sal y Chili;29;4,5;2.328;nan;['India', ' Asiática'];nan;Calle Pensamiento 16, 28020 Madrid España;['1', '0', '3', '0', '19'];
nan;187;4;.º 792;['35', '55'];['Española', ' Europea'];['Comidas', ' Cenas'];C/ Zurbano 13, 28010 Madrid España;['8', '12', '42', '67', '46'];
Restaurante los amigos;97;4;2.331;nan;['Española', ' Mediterránea'];nan;Calle Conchas 5 Junto A Santo Domingo, 28013 Madrid España;['6', '3', '13', '16', '39'];
Barrio Humedo;35;4,5;2.330;nan;['Española'];nan;Menéndez Pelayo 37, 28009 Madrid España;['4', '0', '2', '3', '24'];
La Aguacatala Madrid;41;4,5;2.332;['2', '15'];['Colombiana', ' Sudamericana'];['Comidas', ' Cenas'];Paseo Santa Maria de la Cabeza 16, 28045 Madrid España;['2', '1', '1', '7', '28'];
Singular Food;104;4;37;nan;['Internacional', ' Europea', ' Española'];nan;Calle San Rafael 2 Pol Ind Alcobendas 28108 Alcobendas Madrid, 28108 Alcobendas España;['7', '3', '13', '31', '44'];
Toscanaccio;24;5;.º 92;['2', '10'];['Italiana', ' Toscana', ' Del centro de Italia'];['Opciones vegetarianas', ' Opciones veganas'];Calle Fe 16 Lavapies, 28012 Madrid España;['1', '0', '0', '0', '18'];
Sylkar;305;4;2.355;nan;['Bar', ' Mediterránea', ' Española'];nan;Calle Espronceda 17, 28003 Madrid España;['32', '18', '37', '116', '92'];
K-Thommas;116;4;2.356;nan;['Mediterránea', ' Española'];nan;Calle Jorge Juan 91, 28009 Madrid España;['4', '9', '17', '38', '48'];
Asador del Rey Fernando;158;4;2;nan;['Restaurante de carne', ' Mediterránea', ' Española'];nan;Plaza Fernando VI 10 Plaza de Fernando VI, 10, 28830 San Fernando de Henares España;['15', '8', '25', '54', '53'];
Panela & Co;360;4;2.357;nan;['Café', ' Europea'];nan;Calle Lopez de Hoyos 10, 28006 Madrid España;['26', '27', '51', '79', '120'];
Naked&Sated (Estébanez Calderón);232;3,5;2.358;['14', '17'];['Saludable'];['Opciones vegetarianas'];Calle de Estébanez Calderón, 3-5, 28020 Madrid España;['34', '21', '37', '52', '84'];
La Malanga;15;5;2.380;nan;['Francesa', ' Peruana', ' Latina', ' Cubana', ' Caribeña', ' Española', ' Sudamericana'];nan;Calle Mayor, 63, 28005 Madrid España;['0', '0', '0', '1', '11'];
GuisaOh Delicias Venezolanas;42;4,5;2.381;['10', '30'];['Latina', ' Venezolana', ' Sudamericana'];['Opciones vegetarianas'];Calle Rumanía 26, 28022 Madrid España;['3', '2', '1', '4', '32'];
Shikku Izakaya;101;4;2.382;nan;['Japonesa', ' Sushi', ' Asiática', ' Fusión'];nan;Calle Doctor Fleming, 32 28036, 28036 Madrid España;['5', '4', '11', '35', '45'];
Restaurante Barrera;68;4;2.383;nan;['Española'];nan;Calle Alonso Cano 25, 28010 Madrid España;['5', '1', '2', '26', '32'];
¡Tu! Pasta;100;4;2.384;['15', '40'];['Italiana', ' Europea', ' Fusión', ' Mediterránea'];['Opciones vegetarianas'];Avenida de Menendez Pelayo, 27 Retiro-Ibiza, 28009 Madrid España;['14', '5', '4', '16', '39'];
Restaurante Jagger;42;4,5;2.385;['10', '34'];['Contemporánea', ' Mediterránea'];['Opciones vegetarianas'];c/limón 21, 28015 Madrid España;['2', '1', '0', '6', '28'];
QW Sportbar;119;4;2.387;['5', '20'];['Bar', ' Pub'];['Abierto hasta tarde', ' Bebidas'];Calle Vergara, 12, 28013 Madrid España;['12', '4', '6', '7', '78'];
Shintaku;35;4,5;2.409;nan;['Japonesa', ' Sushi', ' Asiática'];nan;Calle de Bolivar 11, local 1 esquina de calle Bolivar y calle Zinc, 28045 Madrid España;['2', '0', '0', '10', '21'];
Ozio Gastronómico Madrid;42;4;2.410;['35', '70'];['Italiana', ' Mediterránea', ' Europea', ' Siciliana', ' Pizza', ' Vinoteca', ' Del sur de Italia'];['Opciones vegetarianas'];Calle Aviador Zorita 37, 28020 Madrid España;['4', '2', '0', '6', '15'];
Churreria Ondarreta;31;4,5;28;nan;['Café', ' Española'];nan;Plaza Ondarreta Local 1, 28923 Alcorcón España;['0', '0', '1', '10', '20'];
DegustanDo;40;4,5;2.411;['3', '32'];['Española', ' Café', ' Bares para comer'];['Desayuno', ' Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde'];C/ Alcalá, 462, 28022 Madrid España;['2', '0', '1', '10', '20'];
El Gran Barril;479;3,5;2.413;nan;['Marisco', ' Mediterránea', ' Europea', ' Española'];nan;Calle Goya 107, 28009 Madrid España;['56', '35', '62', '146', '128'];
El Altillo;23;5;2.412;['11', '38'];['Española', ' Mediterránea'];['Comidas', ' Cenas', ' Desayuno', ' Brunch', ' Bebidas'];Calle Infanta María Teresa, 20, 28016 Madrid España;['0', '1', '0', '1', '19'];
Restaurante Jardín Metropolitano;61;4;2.415;['19', '19'];['Mediterránea', ' Europea', ' Española'];['Opciones sin gluten'];Avenida Reina Victoria 12, 28003 Madrid España;['1', '3', '8', '24', '19'];
Restaurante El Viejo Madrid;439;3,5;2.435;nan;['Mediterránea', ' Española'];nan;Calle CAVA BAJA, 32 LOC, 28005 Madrid España;['38', '47', '94', '119', '91'];
Conchas Casa de comidas;56;4;2.436;['10', '30'];['Mediterránea', ' Española'];['Comidas', ' Cenas'];Costanilla de los Ángeles, 12, 28013 Madrid España;['2', '4', '3', '11', '13'];
Pez 8;42;4;2.437;nan;['Mediterránea', ' Española', ' Fusión'];nan;Calle Del Pez 8, 28004 Madrid España;['5', '0', '3', '1', '13'];
Avohaus;54;4;2.438;['15', '30'];['Mediterránea', ' Saludable'];['Opciones veganas'];Calle Barquillo 37, 28004 Madrid España;['3', '2', '4', '5', '32'];
La Chicha;79;4;16;nan;['Restaurante de carne', ' Barbacoa', ' Española'];nan;Travesia Oriente 4, 28901 Getafe España;['5', '1', '9', '15', '46'];
La China Mandarina;294;3,5;2.439;nan;['Mediterránea', ' Europea', ' Española'];nan;Plaza Cascorro 17, 28005 Madrid España;['35', '27', '38', '71', '70'];
Sienna;82;4;2.440;nan;['Italiana', ' Pizza'];nan;Avenida de Cantabria Alameda de Osuna, 28042 Madrid España;['6', '1', '7', '28', '30'];
El Chiscon;28;4,5;2.461;nan;['Mediterránea', ' Española'];nan;Travesia Iglesia 12 Patones de Arriba Autopista M-12 Madrid, 28055 Madrid España;['0', '1', '0', '7', '20'];
Bar Meson Los granainos Herrera Oria;49;4,5;2.462;['4', '12'];['Mediterránea', ' Española'];['Desayuno', ' Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Avenida del Cardenal Herrera Oria 248, 28035 Madrid España;['2', '2', '3', '14', '27'];
Restaurante Los Remos;126;4;2.463;nan;['Marisco', ' Española', ' Mediterránea'];nan;Calle Sopelana, 13 BAJO;;
Mamá Chicó - Corredera Baja de San Pablo;57;4;2.464;['16', '33'];['Mediterránea'];['Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Corredera Baja de San Pablo, 10, 28004 Madrid España;['4', '1', '8', '12', '23'];
La Quimera La Latina;23;5;2.465;['3', '9'];['Opciones vegetarianas'];['Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Calle del Principe de Anglona 3, 28005 Madrid España;['0', '0', '0', '5', '16'];
Restaurante Luis;118;4;2.466;nan;['Española'];nan;Calle De Alonso Heredia, 23, 28028 Madrid España;['5', '6', '11', '51', '36'];
Restaurante Han;12;5;2.467;['15', '30'];['Asiática', ' China', ' Japonesa', ' Tailandesa'];['Comidas', ' Cenas'];Calle Bordadores, 4, 28013 Madrid España;['0', '0', '0', '0', '8'];
La vinoteca;139;4;35;nan;['Española', ' Mediterránea', ' Vinoteca'];nan;Avenida Europa 7, 28224 Pozuelo de Alarcón España;['10', '13', '17', '38', '45'];
La Catedral de Zamora;80;4,5;2.490;nan;['Española', ' Mediterránea'];nan;Calle Santa Engracia 22, 28010 Madrid España;['4', '5', '0', '24', '43'];
Midtown Kitchen & Bar;266;4;2.491;['10', '30'];['Mediterránea', ' Europea', ' Española', ' Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Paseo de la Habana, 11, 28036 Madrid España;['28', '20', '44', '63', '101'];
Taberna La Buha Chueca;445;3,5;2.492;nan;['Mediterránea', ' Española', ' Europea'];nan;Calle Gravina 6 Chueca, 28004 Madrid España;['63', '27', '56', '100', '107'];
Pandino;18;5;2.493;nan;['Latina', ' Venezolana', ' Sudamericana', ' Ecuatoriana'];nan;Calle de Victor Hugo, 5 Entre C/ Infantas Y Gran Via, 28004 Madrid España;['0', '0', '0', '0', '15'];
Restaurante Támara Lorenzo;142;3,5;2.494;['24', '33'];['Mediterránea', ' Española'];['Cenas', ' Comidas'];Calle de Máiquez 48, 28009 Madrid España;['12', '9', '35', '46', '38'];
La Cervecería de Pepe;227;3,5;2.495;nan;['Mediterránea', ' Europea', ' Española'];nan;C/Agustín de Foxá, 27, 28036 Madrid España;['21', '8', '45', '84', '42'];
Come Prima;274;3,5;2.516;nan;['Italiana', ' Mediterránea', ' Toscana', ' Del centro de Italia', ' Europea'];nan;Calle Echegaray 27, 28014 Madrid España;['28', '22', '26', '41', '105'];
Taberna Tirso de Molina;547;3,5;2.517;nan;['Bar', ' Mediterránea', ' Europea', ' Española'];nan;Plaza Tirso de Molina 9, 28012 Madrid España;['69', '34', '41', '102', '85'];
Botania;431;3,5;2.544;nan;['Internacional', ' Europea', ' Española', ' Contemporánea'];nan;Plaza España Número 5 Hotel VP Plaza España, 28008 Madrid España;['45', '54', '70', '102', '90'];
Avanty's;75;4;2.518;nan;['Española'];nan;Calle General Pardinas 15, 28001 Madrid España;['3', '2', '13', '22', '29'];
Ateneo;153;4;2.519;nan;['Europea', ' Española', ' Mediterránea', ' Pub restaurante'];nan;Calle Santa Catalina 10, 28014 Madrid España;['8', '14', '19', '50', '45'];
SugarCane Madrid;139;4;2.520;['10', '30'];['Latina', ' Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Diego de León 7, 28006 Madrid España;['16', '6', '20', '30', '43'];
Casa Quemada;137;4;2.521;nan;['Mediterránea', ' Española'];nan;Avenida Casa Quemada 1, 28023 Madrid España;['7', '8', '29', '51', '37'];
El Murciano;28;5;2.543;nan;['Española'];nan;Calle Valencia 18, 28012 Madrid España;['0', '1', '0', '3', '23'];
Rangoli Valverde;29;4,5;2.545;nan;['India', ' Asiática'];nan;C. de Valverde, 8, 28004 Madrid España;['0', '0', '0', '3', '5'];
The Omar;13;4,5;2.546;nan;['Italiana', ' Española'];nan;Pl. del Carmen Hotel Thompson Plaza del Carmen, 28013 Madrid España;['0', '0', '0', '2', '4'];
Faborit Alcalá 61;121;4;.º 109;['7', '9'];['Café', ' Saludable'];['Opciones vegetarianas', ' Opciones veganas'];Alcala 61, 28014 Madrid España;['9', '7', '13', '37', '20'];
Bodegas Rivas;58;4;2.548;['8', '19'];['Española', ' Bar', ' Vinoteca'];['Comidas', ' Cenas', ' Brunch', ' Abierto hasta tarde', ' Bebidas'];Calle de La Palma 61, 28015 Madrid España;['3', '2', '9', '13', '19'];
El Asador del Abad;111;4;2.549;nan;['Restaurante de carne', ' Mediterránea', ' Española'];nan;Calle Arzobispo Morcillo, 64, 28029 Madrid España;['9', '6', '14', '18', '64'];
Restaurante Hindu Kundan;106;4;39;nan;['India'];nan;Calle de Rosalia de Castro 2, 28220 Majadahonda España;['10', '7', '13', '25', '46'];
Restaurante Asador Errazki;251;3,5;20;['28', '47'];['Mediterránea', ' Española', ' Asador'];['Cenas', ' Comidas', ' Bebidas'];Calle Manzana s/n, 28901 Getafe España;['29', '20', '39', '77', '85'];
La ruta del sabio;38;4,5;2.571;nan;['Mediterránea', ' Española'];nan;Avenida de Arcentales, 22 Local 4, Madrid España;['1', '0', '2', '3', '32'];
GO!Sushing Getafe;22;4,5;21;['10', '25'];['Japonesa', ' Sushi', ' Asiática', ' Hawaiana'];['Opciones veganas'];Paseo de la Estacion 13 Portal E, 28904 Getafe España;['0', '1', '1', '2', '16'];
Healthy Poke La Latina - Plaza Mayor;85;4;2.572;['9', '14'];['Saludable', ' Hawaiana', ' Comida rápida'];['Opciones vegetarianas', ' Opciones veganas'];Calle de Toledo 26, 28005 Madrid España;['14', '3', '3', '5', '51'];
Sushi Koi Bistrot;29;4,5;2.573;['15', '25'];['Japonesa', ' Sushi', ' Asiática', ' Fusión'];['Opciones vegetarianas'];Avenida de San Luis 87 Bajo, 28033 Madrid España;['1', '0', '0', '13', '14'];
Kia Ora;21;4,5;2.576;nan;['Española', ' Mediterránea'];nan;Calle Eros, 18, 28045 Madrid España;['0', '1', '0', '4', '16'];
Restaurante Oriental Palace;59;4,5;2.575;nan;['China', ' Asiática', ' Comida rápida'];nan;Calle Federico Carlos Sainz De Robles, 3, 28035 Madrid España;['1', '2', '4', '22', '30'];
Kanbei Urban Food;36;4,5;2.597;['20', '30'];['Mediterránea', ' Española'];['Opciones vegetarianas', ' Opciones veganas'];Calle de La Costa Rica 15, 28016 Madrid España;['2', '0', '2', '12', '17'];
Parador Del Jamon;356;3,5;2.598;nan;['Española'];nan;Calle O'DONNELL, 51, 28009 Madrid España;['41', '17', '50', '70', '71'];
El Mercado de Montiz;161;3,5;2.599;nan;['Mediterránea', ' Española'];nan;Calle Sepulveda 216 Con Concejal Francisco Jose Jimenez Martin, 28011 Madrid España;['12', '15', '34', '40', '59'];
Los Arcos de Ponzano;193;3,5;2.600;['25', '55'];['Española', ' Mediterránea'];['Comidas', ' Cenas', ' Bebidas'];Calle de Ponzano, 16, 28010 Madrid España;['18', '14', '25', '76', '48'];
Honest Greens Velázquez;121;3,5;2.601;['9', '17'];['Mediterránea', ' Europea', ' Saludable'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Velázquez, 123, 28006 Madrid España;['11', '9', '15', '27', '34'];
By Antonio Muro;78;4,5;2.602;nan;['Española', ' Mediterránea'];nan;Plaza mayor 1 Humera Pozuelo de Alarcon, 28223 Madrid España;['3', '5', '4', '23', '43'];
La Violeta;44;4,5;2.603;nan;['Pub', ' Española'];nan;Calle Vallehermoso 62, 28015 Madrid España;['3', '0', '1', '12', '28'];
Guacha Bar;10;5;2.624;nan;['Bar', ' Española', ' Pub', ' Pub restaurante', ' Bares para comer', ' Restaurantes de cerveza'];nan;Calle Marroquina 8 Post, 28030 Madrid España;['0', '0', '0', '0', '10'];
El Madrono;457;3,5;2.625;nan;['Mediterránea', ' Europea', ' Española'];nan;Calle Latoneros 10, 28005 Madrid España;['45', '19', '35', '98', '62'];
Mentica Gastronómico;27;4,5;2.626;nan;['Española', ' Mediterránea'];nan;Calle Sagasta 12 Sagasta 12, 28004 Madrid España;['0', '3', '3', '3', '17'];
Cafe del rio Madrid;895;3,5;2.627;nan;['Mediterránea', ' Europea', ' Española', ' Fusión'];nan;Avenida Portugal 1 Biss. Madrid Rio, 28011 Madrid España;['121', '94', '144', '279', '202'];
Baisakhi;123;4;2.630;nan;['India'];nan;Calle Lavapies 42, 28012 Madrid España;['8', '3', '16', '40', '32'];
La Bobia;535;3,5;2.628;nan;['Europea', ' Española'];nan;Calle San Millan 3, 28012 Madrid España;['63', '42', '90', '154', '110'];
perretxiCo Chamberí;221;3,5;2.629;nan;['Mediterránea', ' Española'];nan;Calle de Rafael Calvo 29 Tiene Parking al lado, 28010 Madrid España;['39', '17', '29', '53', '74'];
Cavanna;50;4;38;nan;['Bar', ' Internacional', ' Pub'];nan;Vía de las Dos Castillas, 23, 28223 Pozuelo de Alarcón España;['5', '3', '3', '4', '35'];
Baritono Prosperidad;18;4,5;2.649;['1', '3'];['Española', ' Mediterránea', ' Mexicana', ' Peruana', ' Europea', ' Asiática', ' Sudamericana'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle García Luna, 1, 28002 Madrid España;['0', '1', '1', '2', '14'];
Los Torreznos;397;3,5;2.651;nan;['Bar', ' Española'];nan;Calle Goya 88, 28009 Madrid España;['52', '17', '77', '148', '87'];
Panamera Madrid;12;5;2.652;nan;['Cenas'];nan;Calle de Fernández de la Hoz, 57, 28003 Madrid España;['0', '0', '0', '0', '10'];
Belli Di Mamma;26;4,5;2.653;nan;['Italiana', ' Bar', ' Pizza', ' Café'];nan;Calle De Fernandez Y Gonzalez 17, 28014 Madrid España;['0', '0', '0', '1', '11'];
Cerveceria Santa Ana;769;3,5;2.654;nan;['Bar', ' Mediterránea', ' Europea', ' Española'];nan;Plaza Santa Ana 10, 28012 Madrid España;['79', '52', '125', '155', '80'];
Café del Soul;89;4;2.655;nan;['Abierto hasta tarde', ' Cenas', ' Bebidas'];nan;Calle Barcelona 3, 28012 Madrid España;['9', '2', '2', '16', '42'];
La Pentola Mágica;148;4;2.679;['3', '7'];['Italiana', ' Pizza', ' Mediterránea'];['Opciones vegetarianas', ' Opciones veganas'];Avenida de la Ciudad de Barcelona N. 7, 28007 Madrid España;['21', '5', '9', '39', '56'];
